company_id,company_name,industry,size_range,hq_location
1857,Healthfirst,Hospitals and Health Care,501-1000,"New York, NY, US"
1858,KEMET Electronics Corporation,"Appliances, Electrical, and Electronics Manufacturing",1000+,"Fort Lauderdale, Florida, US"
1859,Rho,Biotechnology Research,201-500,"Durham, North Carolina, US"
1860,Swinerton,Construction,501-1000,"Concord, California, US"
1861,Syska Hennessy Group,Design Services,201-500,"New York, 0, US"
1862,Crocs,Retail Apparel and Fashion,501-1000,"Broomfield, CO, US"
1863,Bass Pro Shops,Retail,1000+,"Springfield, MO, US"
1864,BPM LLP,Business Consulting and Services,501-1000,"San Francisco, CA, US"
1865,The Legal Aid Society,Law Practice,501-1000,"New York, NY, US"
1866,"Major, Lindsey & Africa",Staffing and Recruiting,51-200,"Hanover, Maryland, US"
1867,Sentient Jet,Aviation and Aerospace Component Manufacturing,11-50,"Quincy, MA, US"
1868,CTDI,Telecommunications,1000+,"West Chester, PA, US"
1869,FIFA,Spectator Sports,201-500,"0, 0, CH"
1870,Five9,Software Development,501-1000,"San Ramon, CA, US"
1871,TPN,Advertising Services,51-200,"New York, NY, US"
1872,Sorenson Communications,Telecommunications,1000+,"Salt Lake City, UT, US"
1873,Xebia,IT Services and IT Consulting,501-1000,"Atlanta, Georgia, US"
1874,Hospital for Special Surgery,Hospitals and Health Care,501-1000,"New York, NY, US"
1875,Local Initiatives Support Corporation (LISC),Non-profit Organizations,51-200,"New York, NY, US"
1876,"GOJO, Makers of PURELL",Manufacturing,501-1000,"Akron, OH, US"
1877,Jet Aviation,Aviation and Aerospace Component Manufacturing,501-1000,"Basel, BS, CH"
1878,Barnes & Thornburg LLP,Law Practice,501-1000,"Indianapolis, IN, US"
1879,California Casualty,Insurance,201-500,"San Mateo, California, US"
1880,Widener University,Higher Education,501-1000,"Chester, PA, US"
1881,Munters,Industrial Machinery Manufacturing,501-1000,"Stockholm, Stockholm County, SE"
1882,OMNIVISION,Semiconductor Manufacturing,501-1000,"Santa Clara, CA, US"
1883,Supplemental Health Care,Staffing and Recruiting,201-500,"Cottonwood Heights, Utah, US"
1884,Sur La Table,Retail,501-1000,"Seattle, WA, US"
1885,David Weekley Homes,Construction,501-1000,"Houston, Texas, US"
1886,CRB,Construction,501-1000,"Kansas City, MO, US"
1887,INTEGRIS Health,Hospitals and Health Care,1000+,"Oklahoma City, Oklahoma, US"
1888,"ABX Air, Inc.",Airlines and Aviation,201-500,"Wilmington, Ohio, US"
1889,Precor,Wellness and Fitness Services,201-500,"Woodinville, WA, US"
1890,RaceTrac,Retail,501-1000,"Atlanta, Georgia, US"
1891,Terracon,Civil Engineering,501-1000,"Olathe, Kansas, US"
1892,Hawaiian Telcom,Telecommunications,501-1000,"HONOLULU, HI, US"
1893,Hexagon Manufacturing Intelligence,IT Services and IT Consulting,501-1000,"Cobham, Surrey, GB"
1894,Home Instead,Individual and Family Services,51-200,"Omaha, NE, US"
1895,Insight Investment,Financial Services,201-500,"London, 0, GB"
1896,Nabors Industries,Oil and Gas,1000+,"Houston, Texas, US"
1897,Trek Bicycle,Sporting Goods Manufacturing,501-1000,"Waterloo, WI, US"
1898,UniFirst Corporation,Textile Manufacturing,1000+,"Wilmington, MA, US"
1899,Covanta,Environmental Services,501-1000,"Morristown, NJ, US"
1900,"Relevante, Inc.",Staffing and Recruiting,51-200,"King of Prussia, Pennsylvania, US"
1901,AIS (Applied Information Sciences),IT Services and IT Consulting,201-500,"Reston, VA, US"
1902,ATS Corporation,Automation Machinery Manufacturing,501-1000,"Cambridge, ON, CA"
1903,Blackhawk Network,Financial Services,501-1000,"Pleasanton, California, US"
1904,Cimatron,Software Development,11-50,"Givat Shmuel, 0, IL"
1905,Creation Technologies,Manufacturing,501-1000,"Boston, MA, US"
1906,eClerx,IT Services and IT Consulting,1000+,"Mumbai, Maharashtra, IN"
1907,Fisher & Paykel Appliances,Manufacturing,501-1000,"Auckland, 0, NZ"
1908,ASSYST,IT Services and IT Consulting,11-50,"Sterling, VA, US"
1909,San Francisco Giants,Spectator Sports,11-50,"San Francisco, CA, US"
1910,The Hain Celestial Group,Manufacturing,501-1000,"Hoboken, New Jersey, US"
1911,Gentex Corporation,"Appliances, Electrical, and Electronics Manufacturing",501-1000,"Zeeland, Michigan, US"
1912,Mission Foods,Food and Beverage Manufacturing,1000+,"Irving, TX, US"
1913,CoWorx Staffing Services,Staffing and Recruiting,51-200,"Morristown, NJ, US"
1914,Fandango,Software Development,201-500,"Universal City, California, US"
1915,JPS Health Network,Hospitals and Health Care,501-1000,"Fort Worth, Texas, US"
1916,SECU,Financial Services,501-1000,"Raleigh, NC, US"
1917,Walden University,Higher Education,501-1000,"0, 0, US"
1918,Haley & Aldrich,Environmental Services,201-500,"Burlington, MA, US"
1919,Public Consulting Group,IT Services and IT Consulting,501-1000,"Boston, MA, US"
1920,Quorum Software,Software Development,501-1000,"Houston, TX, US"
1921,The Jackson Laboratory,Biotechnology Research,501-1000,"Bar Harbor, ME, US"
1922,Human Rights Watch,Non-profit Organizations,51-200,"New York, NY, US"
1923,Imprimis Group,Staffing and Recruiting,11-50,"Dallas, Texas, US"
1924,Christian Dior Couture,Retail Luxury Goods and Jewelry,1000+,"Paris, Île de France, FR"
1925,AdvoCare,Wellness and Fitness Services,51-200,"Richardson, Texas, US"
1926,Umpqua Bank,Banking,501-1000,"Portland, Oregon, US"
1927,Johnson Financial Group,Financial Services,501-1000,"Racine, WI, US"
1928,Kainos,IT Services and IT Consulting,501-1000,"Belfast, 0, GB"
1929,Nth Degree,Events Services,51-200,"Duluth, GA, US"
1930,PSA BDP,Truck Transportation,501-1000,"Philadelphia, PA, US"
1931,Corsair,Computer Hardware Manufacturing,501-1000,"Milpitas, California, US"
1932,Workday,Software Development,1000+,"Pleasanton, California, US"
1933,Federal Home Loan Bank of Chicago,Banking,51-200,"Chicago, IL, US"
1934,"InterDigital, Inc.",Telecommunications,51-200,"Wilmington, DE, US"
1935,KPFF Consulting Engineers,Civil Engineering,501-1000,"Seattle, Washington, US"
1936,Infosys Consulting,Business Consulting and Services,501-1000,"Bangalore, 0, IN"
1937,MediaTek,Semiconductor Manufacturing,1000+,"Hsin-Chu, 0, TW"
1938,Ameritas,Insurance,501-1000,"Lincoln, Nebraska, US"
1939,Delta Dental of Washington,Insurance,51-200,"Seattle, Washington, US"
1940,Belmont University,Higher Education,501-1000,"Nashville, TN, US"
1941,Bowdoin College,Higher Education,201-500,"Brunswick, ME, US"
1942,ALPS ALPINE,"Appliances, Electrical, and Electronics Manufacturing",1000+,"Ota-ku, Tokyo, JP"
1943,Central Piedmont Community College,Higher Education,501-1000,"Charlotte, North Carolina, US"
1944,DART (Dallas Area Rapid Transit),Truck Transportation,501-1000,"Dallas, Texas, US"
1945,JLG Industries,Machinery Manufacturing,501-1000,"McConnellsburg, PA, US"
1946,Applied Medical,Medical Equipment Manufacturing,501-1000,"Rancho Santa Margarita, CA, US"
1947,Crestron Electronics,"Appliances, Electrical, and Electronics Manufacturing",501-1000,"Rockleigh, NJ, US"
1948,24 Seven Talent,Staffing and Recruiting,51-200,"New York, 0, US"
1949,University of South Dakota,Higher Education,501-1000,"Vermillion, sd, US"
1950,Theoris,Business Consulting and Services,11-50,"Indianapolis, IN, US"
1951,Access Intelligence,Events Services,51-200,"Rockville, Maryland, US"
1952,PrideStaff,Staffing and Recruiting,201-500,"Fresno, CA, US"
1953,Schreiber Foods,Food and Beverage Manufacturing,501-1000,"Green Bay, Wisconsin, US"
1954,Fairfield Residential,Real Estate,501-1000,"San Diego, California, US"
1955,Addison Group,Staffing and Recruiting,501-1000,"Chicago, Illinois, US"
1956,The Container Store,Retail,501-1000,"Coppell, Texas, US"
1957,Krones,Machinery Manufacturing,1000+,"Neutraubling, Bavaria, DE"
1958,Metropolitan Water District of Southern California,Utilities,501-1000,"Los Angeles, CA, US"
1959,Nefab,Packaging and Containers Manufacturing,501-1000,"Jönköping, Sweden, SE"
1960,Federated Insurance,Insurance,501-1000,"Owatonna, MN, US"
1961,Axiom,Law Practice,501-1000,"New York, NY, US"
1962,Bullhorn,Software Development,501-1000,"Boston, MA, US"
1963,Canyon Ranch,Hospitality,501-1000,"Fort Worth, Texas, US"
1964,Altium Packaging,Packaging and Containers Manufacturing,501-1000,"Atlanta, Georgia, US"
1965,American Specialty Health,Wellness and Fitness Services,501-1000,"Carmel, IN, US"
1966,Modern Luxury,Book and Periodical Publishing,51-200,"0, 0, US"
1967,Office Angels,Staffing and Recruiting,51-200,"London, 0, GB"
1968,Orion Talent,Staffing and Recruiting,51-200,"Cary, North Carolina, US"
1969,Los Angeles Dodgers,Spectator Sports,201-500,"Los Angeles, California, US"
1970,CareSource,Insurance,501-1000,"Dayton, OH, US"
1971,Core BTS,IT Services and IT Consulting,201-500,"Indianapolis, IN, US"
1972,Unitek Learning,Education Administration Programs,201-500,"Newport Beach, CA, US"
1973,Welocalize,Translation and Localization,501-1000,"New York, NY, US"
1974,St. David's HealthCare,Hospitals and Health Care,501-1000,"Austin, Texas, US"
1975,Panda Restaurant Group,Restaurants,1000+,"Rosemead, California, US"
1976,Physicians Mutual,Insurance,201-500,"Omaha, Nebraska, US"
1977,"ProTech Services Group, Inc.",IT Services and IT Consulting,11-50,"Memphis, TN, US"
1978,Ritchie Bros.,Machinery Manufacturing,501-1000,"Westchester, Illinois, US"
1979,Gallagher Bassett,Insurance,501-1000,"Rolling Meadows, Illinois, US"
1980,Hoag Health System,Hospitals and Health Care,501-1000,"Newport Beach, Ca, US"
1981,Omaha Public Power District,Utilities,501-1000,"Omaha, NE, US"
1982,Glatfelter,Manufacturing,501-1000,"Charlotte, North Carolina, US"
1983,"Kraft & Kennedy, Inc.",IT Services and IT Consulting,11-50,"New York, NY, US"
1984,Cherry Bekaert,Accounting,501-1000,"Raleigh, North Carolina, US"
1985,Destination by Hyatt,Hospitality,1000+,"Englewood, Colorado, US"
1986,"Merit Medical Systems, Inc.",Medical Equipment Manufacturing,501-1000,"South Jordan, Utah, US"
1987,Nemak,Motor Vehicle Manufacturing,1000+,"Villa de Garcia, Nuevo Leon, MX"
1988,Generac,Renewable Energy Semiconductor Manufacturing,501-1000,"Waukesha, WI, US"
1989,Brooksource,IT Services and IT Consulting,501-1000,"Indianapolis, Indiana, US"
1990,Burrell Communications,Advertising Services,11-50,"Chicago, IL, US"
1991,Douglas County School District,Primary and Secondary Education,501-1000,"Castle Rock, CO, US"
1992,Eide Bailly LLP,Accounting,501-1000,"United States, 0, US"
1993,"MasterBrand, Inc.",Wholesale Building Materials,1000+,"Jasper, IN, US"
1994,Verinext,IT Services and IT Consulting,51-200,"Blue Bell, PA, US"
1995,Golden State Warriors,Spectator Sports,201-500,"San Francisco, California, US"
1996,"Vorys, Sater, Seymour and Pease LLP",Law Practice,201-500,"Columbus, OH, US"
1997,UDR - Opening Doors to your future,Real Estate,501-1000,"Highlands Ranch, Colorado, US"
1998,Dollar Tree Stores,Retail,1000+,"0, 0, 0"
1999,Genesco,Retail,1000+,"Nashville, Tennessee, US"
2000,ALDO Group,Retail,501-1000,"Montreal, Quebec, CA"
2001,California Closets,Design Services,501-1000,"Richmond, CA, US"
2002,SYSPRO Americas,Software Development,201-500,"Tustin, California, US"
2003,Legacy Health,Hospitals and Health Care,1000+,"Portland, OR, US"
2004,NJ TRANSIT,Government Administration,501-1000,"Newark, New Jersey, US"
2005,Playtech,Software Development,501-1000,"London, England, GB"
2006,Crown Lift Trucks,Truck Transportation,1000+,"New Bremen, Ohio, US"
2007,Crown Equipment Corporation,Truck Transportation,1000+,"New Bremen, OH, US"
2008,Zeta Global,Advertising Services,501-1000,"New York, New York, US"
2009,Florida Gulf Coast University,Higher Education,501-1000,"Fort Myers, Florida, US"
2010,The Jacobson Group,Staffing and Recruiting,11-50,"Chicago, IL, US"
2011,Universal Service Administrative Co. (USAC),Telecommunications,201-500,"Washington, DISTRICT OF COLUMBIA, US"
2012,Saul Ewing LLP,Law Practice,201-500,"Philadelphia, PA, US"
2013,Taylor Morrison,Real Estate,501-1000,"Scottsdale, AZ, US"
2014,Forrest Solutions,Staffing and Recruiting,501-1000,"New York, NY, US"
2015,American Arbitration Association,Alternative Dispute Resolution,201-500,"New York, NY, US"
2016,Cato Corporation,Retail,501-1000,"Charlotte, North Carolina, US"
2017,Imprivata,Software Development,201-500,"Waltham, MA, US"
2018,Amplifon,Retail,1000+,"Milan, 0, IT"
2019,Bankrate,Consumer Services,201-500,"Charlotte, North Carolina, US"
2020,Docusign,Software Development,501-1000,"San Francisco, CA, US"
2021,Dorman Products,Motor Vehicle Manufacturing,501-1000,"Colmar, Pennsylvania, US"
2022,Option Care Health,Hospitals and Health Care,501-1000,"Bannockburn, Illinois, US"
2023,PSCU,Financial Services,501-1000,"St Petersburg, Florida, US"
2024,SquareTrade,Consumer Services,201-500,"Brisbane, California, US"
2025,TeamHealth,Hospitals and Health Care,1000+,"Knoxville, TN, US"
2026,Topco Associates LLC,Retail,51-200,"Itasca, Illinois, US"
2027,The University of Vermont Medical Center,Hospitals and Health Care,501-1000,"Burlington, VT, US"
2028,Fox Racing,Retail Apparel and Fashion,51-200,"Irvine, CA, US"
2029,Joulé,Staffing and Recruiting,11-50,"Edison, New Jersey, US"
2030,Altarum,Hospitals and Health Care,51-200,"Ann Arbor, MI, US"
2031,CPS Energy,Utilities,501-1000,"San Antonio, Texas, US"
2032,Union College,Higher Education,201-500,"Schenectady, NY, US"
2033,Wells Enterprises,Food and Beverage Manufacturing,501-1000,"Le Mars, Iowa, US"
2034,West Fraser,Paper and Forest Product Manufacturing,1000+,"Quesnel, BC, CA"
2035,ORBCOMM,Software Development,201-500,"Rochelle Park, New Jersey, US"
2036,Farm Credit Services of America,Financial Services,501-1000,"Omaha, Nebraska, US"
2037,"Global Technical Talent, an Inc. 5000 Company",Staffing and Recruiting,51-200,"Portsmouth, New Hampshire, US"
2038,Marina Maher Communications (MMC),Public Relations and Communications Services,11-50,"New York, NY, US"
2039,Prestige Staffing,Staffing and Recruiting,11-50,"Atlanta, GA, US"
2040,Angi,Software Development,501-1000,"Denver, CO, US"
2041,Internet2,Computer Networking Products,11-50,"Ann Arbor, MI, US"
2042,The Forum Group,Staffing and Recruiting,11-50,"New York, NY, US"
2043,Valley Bank,Banking,501-1000,"Morristown, New Jersey, US"
2044,The International Foundation for Electoral Systems,International Affairs,51-200,"Arlington, VA, US"
2045,College of the Holy Cross,Higher Education,201-500,"Worcester, MA, US"
2046,Trinity Consultants,Environmental Services,501-1000,"Dallas, Texas, US"
2047,Hancock Whitney,Banking,501-1000,"New Orleans, Louisiana, US"
2048,Epic Games,Computer Games,501-1000,"Cary, NC, US"
2049,NeighborWorks America,Non-profit Organizations,51-200,"Washington, DC, US"
2050,Touro University,Higher Education,501-1000,"New York, NY, US"
2051,Morehouse School of Medicine,Higher Education,501-1000,"Atlanta, GA, US"
2052,Portland Trail Blazers @ the Rose Quarter,Entertainment Providers,201-500,"Portland, Oregon, US"
2053,Carollo Engineers,Environmental Services,501-1000,"Walnut Creek, California, US"
2054,Mechanics Bank,Banking,501-1000,"Walnut Creek, CA, US"
2055,David Yurman,Retail Luxury Goods and Jewelry,501-1000,"New York, NY, US"
2056,AE Business Solutions,IT Services and IT Consulting,11-50,"Madison, Wisconsin, US"
2057,Kansas City National Security Campus,Defense and Space Manufacturing,501-1000,"Kansas City, MO, US"
2058,Old Republic Title,Real Estate,501-1000,"0, 0, US"
2059,BAYADA Home Health Care,Hospitals and Health Care,1000+,"Pennsauken Township, New Jersey, US"
2060,Horizon Air,Airlines and Aviation,501-1000,"Seattle, Washington, US"
2061,Regency Centers,Real Estate,51-200,"Jacksonville, Florida, US"
2062,Ruffalo Noel Levitz,Higher Education,201-500,"Cedar Rapids, IA, US"
2063,Museum of Pop Culture (MoPOP),"Museums, Historical Sites, and Zoos",11-50,"Seattle, WA, US"
2064,Lloyd Staffing,Staffing and Recruiting,11-50,"Melville, NY, US"
2065,Atrium,Staffing and Recruiting,51-200,"New York, NY, US"
2066,Mutual of America Financial Group,Financial Services,501-1000,"New York, NY, US"
2067,American Dental Association,Non-profit Organizations,51-200,"Chicago, IL, US"
2068,Anne Arundel County Public Schools,Primary and Secondary Education,1000+,"Annapolis, Maryland, US"
2069,Benchmark Mortgage (NMLS #2143),Financial Services,201-500,"Plano, TX, US"
2070,Collette,Travel Arrangements,201-500,"Pawtucket, Rhode Island, US"
2071,Lewis University,Higher Education,201-500,"Romeoville, il, US"
2072,ConsultNet Technology Services and Solutions,Staffing and Recruiting,51-200,"Salt Lake City, Utah, US"
2073,Doe-Anderson,Advertising Services,11-50,"Louisville, Kentucky, US"
2074,Motion,Automation Machinery Manufacturing,501-1000,"Birmingham, Alabama, US"
2075,Technologent,IT Services and IT Consulting,51-200,"Irvine, California, US"
2076,Lakeshore Learning Materials,Retail,501-1000,"Carson, CA, US"
2077,Regency Hospital Company,Hospitals and Health Care,501-1000,"Mechanicsburg, PA, US"
2078,Fannie Mae,Financial Services,501-1000,"Washington, District of Columbia, US"
2079,Monterey Bay Aquarium,"Museums, Historical Sites, and Zoos",201-500,"Monterey, CA, US"
2080,Phoenix Suns,Spectator Sports,51-200,"Phoenix, AZ, US"
2081,Alliant Credit Union,Financial Services,201-500,"Chicago, IL, US"
2082,ISO New England Inc.,Utilities,201-500,"Holyoke, MA, US"
