job_skill_id,job_id,skill_id,requirement_level
13006,7383,28,Nice-to-have
13007,7383,12,Preferred
13008,9936,25,Preferred
13009,7392,17,Preferred
13010,7392,26,Preferred
13011,7392,28,Preferred
13012,9929,15,Nice-to-have
13013,9942,17,Required
13014,9942,19,Nice-to-have
13015,7401,25,Preferred
13016,7401,13,Nice-to-have
13017,7401,20,Preferred
13018,8646,2,Nice-to-have
13019,9940,13,Preferred
13020,9949,34,Nice-to-have
13021,9949,19,Nice-to-have
13022,9949,20,Required
13023,7386,20,Required
13024,7380,32,Nice-to-have
13025,9948,26,Nice-to-have
13026,9948,17,Preferred
13027,7369,20,Preferred
13028,7362,26,Required
13029,9939,34,Preferred
13030,9939,24,Nice-to-have
13031,9944,34,Required
13032,9944,24,Preferred
13033,9937,19,Nice-to-have
13034,9937,34,Preferred
13035,9937,24,Preferred
13036,7396,23,Preferred
13037,7396,26,Required
13038,7396,13,Required
13039,7270,22,Required
13040,7270,25,Preferred
13041,9952,34,Preferred
13042,9952,19,Preferred
13043,9952,24,Preferred
13044,8654,3,Preferred
13045,7408,3,Required
13046,7408,28,Nice-to-have
13047,9950,34,Required
13048,9950,24,Nice-to-have
13049,7405,20,Required
13050,8659,17,Required
13051,8659,35,Nice-to-have
13052,8659,24,Required
13053,7375,13,Nice-to-have
13054,7389,13,Nice-to-have
13055,7397,34,Preferred
13056,9961,22,Nice-to-have
13057,7385,13,Preferred
13058,9943,25,Preferred
13059,7378,13,Required
13060,7399,13,Preferred
13061,7406,13,Required
13062,7409,34,Nice-to-have
13063,7409,26,Preferred
13064,9957,25,Required
13065,7420,34,Required
13066,7420,26,Required
13067,7407,13,Required
13068,7388,13,Preferred
13069,7390,13,Preferred
13070,7404,13,Preferred
13071,7393,34,Required
13072,7393,35,Nice-to-have
13073,7395,13,Required
13074,7414,26,Nice-to-have
13075,7414,17,Nice-to-have
13076,7414,16,Required
13077,7400,13,Required
13078,7410,25,Required
13079,7394,13,Required
13080,9960,34,Preferred
13081,9960,24,Nice-to-have
13082,9960,20,Required
13083,7379,13,Preferred
13084,7387,13,Required
13085,9965,34,Nice-to-have
13086,9965,19,Nice-to-have
13087,9965,16,Preferred
13088,7391,13,Required
13089,7384,13,Required
13090,7402,28,Required
13091,7402,18,Required
13092,7402,35,Preferred
13093,7376,26,Preferred
13094,7398,13,Required
13095,7413,24,Preferred
13096,7413,34,Preferred
13097,7381,8,Preferred
13098,7381,25,Required
13099,7382,13,Preferred
13100,8662,20,Required
13101,8653,34,Required
13102,7403,31,Required
13103,9959,31,Required
13104,7411,13,Preferred
13105,9956,32,Required
13106,8657,11,Required
13107,8656,20,Nice-to-have
13108,7433,19,Nice-to-have
13109,9967,34,Required
13110,7421,25,Preferred
13111,8655,34,Nice-to-have
13112,9962,25,Preferred
13113,8652,34,Preferred
13114,8651,20,Preferred
13115,8663,31,Preferred
13116,8663,19,Nice-to-have
13117,7415,8,Required
13118,7415,25,Nice-to-have
13119,9938,34,Required
13120,9938,24,Required
13121,8664,18,Nice-to-have
13122,8664,25,Nice-to-have
13123,9941,28,Preferred
13124,9941,34,Preferred
13125,9947,35,Preferred
13126,9947,33,Preferred
13127,9968,13,Preferred
13128,9916,32,Preferred
13129,7425,1,Preferred
13130,7425,2,Required
13131,8660,18,Required
13132,8660,25,Required
13133,7416,25,Preferred
13134,9945,35,Nice-to-have
13135,9945,33,Preferred
13136,26,24,Preferred
13137,26,34,Preferred
13138,7419,25,Nice-to-have
13139,8661,35,Nice-to-have
13140,7423,13,Preferred
13141,7428,22,Nice-to-have
13142,7428,25,Preferred
13143,7429,34,Required
13144,7429,24,Nice-to-have
13145,7429,25,Preferred
13146,8678,35,Nice-to-have
13147,7439,31,Nice-to-have
13148,9964,2,Nice-to-have
13149,8682,22,Required
13150,9953,13,Required
13151,9971,9,Preferred
13152,9971,25,Nice-to-have
13153,9971,35,Required
13154,9958,13,Nice-to-have
13155,9951,14,Required
13156,9951,12,Nice-to-have
13157,9951,25,Preferred
13158,9955,6,Nice-to-have
13159,9955,7,Required
13160,8658,28,Nice-to-have
13161,8658,34,Nice-to-have
13162,7441,19,Nice-to-have
13163,7441,31,Preferred
13164,7441,33,Preferred
13165,9963,22,Required
13166,9963,25,Preferred
13167,7440,31,Preferred
13168,8665,17,Nice-to-have
13169,8665,28,Nice-to-have
13170,8665,3,Nice-to-have
13171,9966,19,Required
13172,9966,18,Nice-to-have
13173,9966,31,Required
13174,7430,19,Preferred
13175,7430,31,Preferred
13176,9970,25,Preferred
13177,9972,26,Nice-to-have
13178,7273,35,Preferred
13179,7273,33,Nice-to-have
13180,7437,20,Required
13181,7431,20,Nice-to-have
13182,7447,21,Preferred
13183,7436,22,Nice-to-have
13184,7436,33,Nice-to-have
13185,7424,33,Preferred
13186,7424,4,Nice-to-have
13187,7424,8,Required
13188,9969,23,Preferred
13189,9969,15,Required
13190,9969,20,Required
13191,8670,33,Nice-to-have
13192,8670,27,Nice-to-have
13193,7445,22,Nice-to-have
13194,7427,25,Nice-to-have
13195,7422,34,Nice-to-have
13196,7422,24,Preferred
13197,8675,35,Preferred
13198,7426,22,Preferred
13199,9935,34,Preferred
13200,9935,24,Nice-to-have
13201,9975,6,Required
13202,9975,7,Required
13203,7443,33,Nice-to-have
13204,9954,28,Preferred
13205,9954,29,Preferred
13206,9954,30,Nice-to-have
13207,7448,13,Nice-to-have
13208,7448,20,Preferred
13209,7435,34,Required
13210,7435,24,Preferred
13211,7435,19,Required
13212,8673,35,Nice-to-have
13213,8684,33,Preferred
13214,9984,18,Required
13215,9973,22,Preferred
13216,7449,20,Nice-to-have
13217,9982,25,Nice-to-have
13218,9977,25,Nice-to-have
13219,9977,22,Nice-to-have
13220,9976,31,Nice-to-have
13221,9976,26,Required
13222,9976,16,Preferred
13223,7432,26,Nice-to-have
13224,7451,8,Preferred
13225,7446,19,Required
13226,9980,25,Preferred
13227,8676,20,Preferred
13228,9979,6,Required
13229,7452,21,Required
13230,9992,21,Nice-to-have
13231,7454,31,Preferred
13232,8683,30,Nice-to-have
13233,8683,29,Preferred
13234,9985,18,Nice-to-have
13235,9993,33,Preferred
13236,9991,25,Preferred
13237,8677,22,Required
13238,8677,25,Required
13239,7453,8,Required
13240,7455,35,Preferred
13241,7455,33,Preferred
13242,9981,31,Nice-to-have
13243,7438,8,Preferred
13244,7438,25,Required
13245,8681,35,Preferred
13246,8681,5,Preferred
13247,8681,11,Preferred
13248,7459,9,Preferred
13249,7459,25,Preferred
13250,7456,25,Nice-to-have
13251,7417,22,Nice-to-have
13252,7417,25,Preferred
13253,8671,5,Required
13254,8671,11,Required
13255,8671,22,Required
13256,7450,26,Nice-to-have
13257,7450,8,Preferred
13258,7450,28,Preferred
13259,7457,22,Nice-to-have
13260,8679,14,Required
13261,8679,15,Preferred
13262,8679,22,Nice-to-have
13263,8672,5,Nice-to-have
13264,8672,11,Preferred
13265,8672,22,Nice-to-have
13266,9983,13,Required
13267,9989,18,Preferred
13268,9995,31,Required
13269,8668,5,Nice-to-have
13270,8668,11,Preferred
13271,8668,22,Preferred
13272,8680,33,Preferred
13273,8680,20,Preferred
13274,8667,14,Preferred
13275,9987,20,Required
13276,8674,11,Required
13277,8674,33,Nice-to-have
13278,7461,25,Required
13279,7458,26,Nice-to-have
13280,9978,17,Nice-to-have
13281,9978,9,Required
13282,9978,8,Nice-to-have
13283,8666,34,Preferred
13284,8666,3,Nice-to-have
13285,8666,24,Nice-to-have
13286,8669,16,Required
13287,8669,35,Required
13288,8669,18,Preferred
13289,8691,12,Preferred
13290,8691,19,Preferred
13291,8691,31,Required
13292,9998,31,Nice-to-have
13293,9998,12,Required
13294,9998,20,Required
13295,7462,2,Nice-to-have
13296,7466,13,Preferred
13297,7463,25,Preferred
13298,7442,28,Nice-to-have
13299,7442,29,Required
13300,7442,30,Preferred
13301,9997,33,Nice-to-have
13302,7465,34,Nice-to-have
13303,7465,19,Nice-to-have
13304,7465,25,Required
13305,9994,22,Preferred
13306,9994,33,Required
13307,7474,25,Required
13308,7471,20,Preferred
13309,9996,31,Nice-to-have
13310,7480,26,Required
13311,7480,17,Preferred
13312,8703,9,Required
13313,8703,25,Nice-to-have
13314,7478,31,Nice-to-have
13315,7469,22,Preferred
13316,7476,25,Preferred
13317,7467,35,Preferred
13318,7477,28,Required
13319,7444,35,Nice-to-have
13320,7444,33,Required
13321,7479,25,Nice-to-have
13322,7470,25,Preferred
13323,7472,19,Preferred
13324,7472,31,Preferred
13325,7481,22,Required
13326,7481,8,Required
13327,7481,12,Required
13328,7512,19,Preferred
13329,7512,31,Required
13330,7512,26,Preferred
13331,9999,19,Nice-to-have
13332,7468,26,Preferred
13333,9986,35,Nice-to-have
13334,9986,33,Required
13335,7531,26,Preferred
13336,7531,31,Nice-to-have
13337,7482,1,Nice-to-have
13338,7482,2,Preferred
13339,7418,22,Required
13340,7418,25,Nice-to-have
13341,7488,22,Nice-to-have
13342,10000,22,Preferred
13343,9988,22,Preferred
13344,9988,25,Required
13345,7589,31,Required
13346,7589,19,Nice-to-have
13347,7589,16,Nice-to-have
13348,7483,32,Required
13349,7473,25,Nice-to-have
13350,7475,6,Nice-to-have
13351,7475,8,Nice-to-have
13352,7513,31,Preferred
13353,9990,35,Nice-to-have
13354,9990,33,Nice-to-have
13355,8695,31,Preferred
13356,8695,19,Preferred
13357,8689,8,Required
13358,8689,25,Nice-to-have
13359,8688,35,Preferred
13360,8688,33,Required
13361,8690,32,Nice-to-have
13362,8687,34,Required
13363,8687,24,Preferred
13364,8697,25,Preferred
13365,8686,8,Nice-to-have
13366,8686,25,Required
13367,8696,25,Required
13368,8702,34,Nice-to-have
13369,8702,24,Required
13370,8692,34,Nice-to-have
13371,8692,24,Required
13372,8693,10,Nice-to-have
13373,8693,11,Nice-to-have
13374,8685,28,Preferred
13375,8685,29,Preferred
13376,8685,30,Preferred
13377,8698,25,Preferred
13378,8487,13,Nice-to-have
13379,7646,31,Required
13380,7646,19,Required
13381,8710,14,Preferred
13382,8710,12,Nice-to-have
13383,8710,25,Required
13384,7490,25,Required
13385,7464,9,Required
13386,7464,25,Preferred
13387,7464,34,Nice-to-have
13388,8709,35,Nice-to-have
13389,8709,33,Preferred
13390,7645,28,Nice-to-have
13391,7645,3,Nice-to-have
13392,7645,1,Nice-to-have
13393,8694,14,Required
13394,8694,12,Preferred
13395,8694,25,Preferred
13396,8701,14,Required
13397,8701,12,Nice-to-have
13398,8701,25,Nice-to-have
13399,7484,31,Nice-to-have
13400,7484,22,Required
13401,8711,23,Nice-to-have
13402,7515,19,Preferred
13403,7532,8,Required
13404,8717,28,Nice-to-have
13405,8717,3,Required
13406,8717,2,Preferred
13407,8738,25,Preferred
13408,8756,25,Preferred
13409,8756,24,Required
13410,8756,35,Preferred
13411,7648,25,Preferred
13412,8712,28,Preferred
13413,8712,3,Nice-to-have
13414,7516,25,Required
13415,7519,20,Nice-to-have
13416,7519,34,Preferred
13417,8699,25,Nice-to-have
13418,7518,6,Preferred
13419,7518,8,Preferred
13420,7514,31,Nice-to-have
13421,7277,22,Required
13422,7561,22,Required
13423,7561,25,Nice-to-have
13424,7486,22,Nice-to-have
13425,7486,20,Preferred
13426,7486,26,Preferred
13427,7590,20,Required
13428,8776,25,Nice-to-have
13429,8705,21,Required
13430,7614,31,Preferred
13431,7614,19,Nice-to-have
13432,7647,31,Nice-to-have
13433,7647,26,Nice-to-have
13434,7533,35,Required
13435,7533,18,Required
13436,7533,7,Preferred
13437,8758,33,Nice-to-have
13438,7489,12,Required
13439,7536,25,Preferred
13440,7485,2,Required
13441,7485,6,Preferred
13442,8706,25,Nice-to-have
13443,8714,16,Preferred
13444,8715,21,Nice-to-have
13445,9974,34,Required
13446,9974,19,Nice-to-have
13447,9974,16,Required
13448,7591,25,Required
13449,8700,31,Preferred
13450,8700,19,Nice-to-have
13451,7520,25,Nice-to-have
13452,7520,12,Nice-to-have
13453,8778,21,Preferred
13454,8778,26,Required
13455,8737,25,Nice-to-have
13456,7594,26,Preferred
13457,7594,16,Nice-to-have
13458,7617,17,Required
13459,7535,20,Nice-to-have
13460,7534,8,Required
13461,7534,25,Required
13462,7592,25,Preferred
13463,7592,8,Nice-to-have
13464,7592,18,Required
13465,7487,25,Preferred
13466,7615,31,Nice-to-have
13467,7517,28,Nice-to-have
13468,7517,3,Nice-to-have
13469,7593,22,Required
13470,7593,25,Nice-to-have
13471,7562,31,Nice-to-have
13472,7537,19,Nice-to-have
13473,7537,34,Required
13474,8739,20,Required
13475,8777,20,Nice-to-have
13476,8757,20,Preferred
13477,8713,20,Required
13478,8718,20,Required
13479,7563,31,Nice-to-have
13480,7563,19,Nice-to-have
13481,7619,19,Nice-to-have
13482,7619,31,Required
13483,7595,19,Preferred
13484,8775,20,Nice-to-have
13485,7618,31,Preferred
13486,8704,20,Nice-to-have
13487,7522,34,Preferred
13488,7522,17,Preferred
13489,7522,20,Nice-to-have
13490,7649,25,Preferred
13491,7491,17,Preferred
13492,7495,16,Required
13493,7494,23,Nice-to-have
13494,7494,25,Nice-to-have
13495,7564,33,Required
13496,7412,25,Preferred
13497,7412,24,Required
13498,7412,3,Preferred
13499,7650,34,Preferred
13500,7525,35,Required
13501,7525,8,Required
13502,8779,26,Required
13503,7521,22,Preferred
13504,7620,26,Nice-to-have
13505,7538,25,Required
13506,7493,22,Required
13507,7493,25,Nice-to-have
13508,7683,20,Nice-to-have
13509,7682,2,Nice-to-have
13510,7682,22,Nice-to-have
13511,7682,8,Nice-to-have
13512,7685,31,Preferred
13513,8781,22,Preferred
13514,7565,34,Required
13515,7684,25,Required
13516,7623,19,Nice-to-have
13517,7496,25,Required
13518,7496,26,Required
13519,7496,12,Nice-to-have
13520,7567,19,Preferred
13521,7498,11,Required
13522,7498,18,Required
13523,8719,21,Required
13524,7566,34,Preferred
13525,7621,31,Nice-to-have
13526,7597,34,Preferred
13527,7622,19,Required
13528,7526,19,Nice-to-have
13529,8716,20,Preferred
13530,8707,8,Preferred
13531,8707,25,Preferred
13532,8708,28,Required
13533,8708,34,Required
13534,8780,20,Required
13535,7499,19,Nice-to-have
13536,7652,34,Required
13537,7524,14,Required
13538,7524,12,Nice-to-have
13539,7524,25,Required
13540,7568,12,Required
13541,7568,34,Preferred
13542,7568,18,Nice-to-have
13543,7539,34,Preferred
13544,7539,24,Nice-to-have
13545,7651,12,Required
13546,7651,2,Nice-to-have
13547,7651,22,Nice-to-have
13548,8824,22,Preferred
13549,8824,25,Required
13550,7613,22,Nice-to-have
13551,7613,25,Required
13552,7686,24,Required
13553,7686,18,Preferred
13554,7497,25,Preferred
13555,7541,34,Nice-to-have
13556,7541,17,Required
13557,7541,20,Preferred
13558,7653,33,Preferred
13559,7653,35,Required
13560,7569,22,Required
13561,7540,35,Preferred
13562,7540,33,Preferred
13563,7540,11,Nice-to-have
13564,8720,20,Preferred
13565,7492,34,Required
13566,7492,35,Preferred
13567,7688,25,Nice-to-have
13568,7688,14,Preferred
13569,7688,12,Required
13570,7500,34,Nice-to-have
13571,7500,28,Preferred
13572,7500,3,Preferred
13573,8721,25,Nice-to-have
13574,7542,22,Preferred
13575,7542,33,Required
13576,8722,31,Nice-to-have
13577,8722,33,Preferred
13578,8722,27,Nice-to-have
13579,7687,21,Nice-to-have
13580,7501,31,Nice-to-have
13581,7501,19,Preferred
13582,7501,32,Preferred
13583,8825,22,Required
13584,8825,25,Preferred
13585,7691,34,Preferred
13586,7691,24,Preferred
13587,7692,11,Required
13588,8725,31,Required
13589,7503,32,Preferred
13590,7571,25,Nice-to-have
13591,7570,8,Nice-to-have
13592,7570,25,Preferred
13593,7570,24,Required
13594,7596,35,Required
13595,7596,33,Nice-to-have
13596,7543,22,Nice-to-have
13597,7543,25,Nice-to-have
13598,7543,26,Nice-to-have
13599,7624,12,Required
13600,7624,4,Required
13601,7624,18,Required
13602,7505,21,Required
13603,8783,20,Nice-to-have
13604,7544,22,Nice-to-have
13605,7544,2,Nice-to-have
13606,7544,25,Preferred
13607,8782,22,Preferred
13608,8782,25,Nice-to-have
13609,7655,9,Required
13610,7655,25,Nice-to-have
13611,7504,22,Nice-to-have
13612,7693,25,Nice-to-have
13613,7572,2,Preferred
13614,7572,22,Required
13615,7572,25,Required
13616,7506,32,Required
13617,7506,7,Preferred
13618,7506,35,Nice-to-have
13619,8727,32,Preferred
13620,7527,22,Preferred
13621,7527,25,Nice-to-have
13622,7527,2,Required
13623,7694,2,Nice-to-have
13624,7694,22,Nice-to-have
13625,7694,25,Nice-to-have
13626,7502,35,Preferred
13627,7502,25,Preferred
13628,7573,9,Nice-to-have
13629,7573,34,Required
13630,7573,24,Preferred
13631,7654,6,Required
13632,7654,7,Required
13633,8826,35,Nice-to-have
13634,8826,33,Preferred
13635,8843,27,Preferred
13636,7698,31,Required
13637,8755,12,Preferred
13638,8755,34,Preferred
13639,7545,22,Preferred
13640,7657,22,Preferred
13641,8809,6,Nice-to-have
13642,8809,13,Nice-to-have
13643,7699,22,Nice-to-have
13644,7699,2,Required
13645,7699,25,Required
13646,7690,25,Nice-to-have
13647,7507,12,Preferred
13648,7697,31,Preferred
13649,7697,19,Preferred
13650,7697,16,Required
13651,7696,21,Required
13652,8794,28,Nice-to-have
13653,8794,30,Preferred
13654,7549,31,Nice-to-have
13655,7549,12,Nice-to-have
13656,7601,22,Preferred
13657,7509,22,Required
13658,7509,2,Preferred
13659,7509,25,Required
13660,7625,22,Required
13661,7625,25,Required
13662,7705,31,Required
13663,7706,34,Nice-to-have
13664,8812,24,Required
13665,7703,21,Preferred
13666,8811,32,Preferred
13667,8811,21,Required
13668,8811,20,Preferred
13669,8736,22,Required
13670,8736,25,Preferred
13671,7528,22,Required
13672,7528,23,Preferred
13673,7528,2,Nice-to-have
13674,7656,12,Nice-to-have
13675,7656,26,Nice-to-have
13676,7656,9,Required
13677,7510,34,Preferred
13678,7575,22,Preferred
13679,7575,2,Preferred
13680,7575,25,Nice-to-have
13681,7550,22,Nice-to-have
13682,7602,31,Required
13683,7602,19,Nice-to-have
13684,7627,34,Preferred
13685,7551,35,Nice-to-have
13686,7551,22,Preferred
13687,7660,31,Required
13688,8772,23,Required
13689,8740,20,Preferred
13690,8762,20,Nice-to-have
13691,8813,20,Required
13692,8823,24,Required
13693,8823,34,Required
13694,8723,20,Required
13695,8773,8,Nice-to-have
13696,8773,25,Required
13697,8759,20,Required
13698,8724,20,Preferred
13699,8815,19,Nice-to-have
13700,8815,34,Nice-to-have
13701,8814,20,Nice-to-have
13702,7709,16,Required
13703,7709,12,Nice-to-have
13704,7709,19,Nice-to-have
13705,8796,20,Required
13706,8760,22,Required
13707,8760,25,Required
13708,8828,20,Required
13709,8774,13,Required
13710,8774,28,Preferred
13711,8774,34,Preferred
13712,7708,24,Nice-to-have
13713,7529,22,Nice-to-have
13714,7529,2,Preferred
13715,7529,25,Nice-to-have
13716,7661,26,Required
13717,8726,20,Preferred
13718,8844,20,Preferred
13719,8761,35,Nice-to-have
13720,8761,33,Required
13721,7695,26,Preferred
13722,7695,31,Required
13723,7628,25,Nice-to-have
13724,7707,31,Nice-to-have
13725,8784,20,Preferred
13726,7576,26,Required
13727,8801,8,Required
13728,8801,25,Nice-to-have
13729,8846,25,Required
13730,8838,25,Nice-to-have
13731,8833,25,Nice-to-have
13732,8752,19,Preferred
13733,8752,34,Required
13734,8807,4,Preferred
13735,8807,28,Required
13736,8817,35,Required
13737,8817,33,Required
13738,8732,19,Preferred
13739,8732,34,Preferred
13740,8832,25,Nice-to-have
13741,8797,20,Preferred
13742,8841,26,Required
13743,8746,22,Nice-to-have
13744,8746,25,Required
13745,8745,34,Required
13746,8745,24,Preferred
13747,8785,22,Nice-to-have
13748,8785,25,Preferred
13749,8819,22,Preferred
13750,8819,25,Required
13751,8847,19,Nice-to-have
13752,8847,34,Nice-to-have
13753,8848,19,Preferred
13754,8848,34,Required
13755,8808,22,Preferred
13756,8808,25,Nice-to-have
13757,8754,4,Nice-to-have
13758,8754,28,Nice-to-have
13759,8804,22,Required
13760,8804,25,Preferred
13761,8729,22,Nice-to-have
13762,8729,25,Nice-to-have
13763,8839,22,Preferred
13764,8839,25,Nice-to-have
13765,8800,6,Nice-to-have
13766,8800,7,Required
13767,8805,6,Required
13768,8805,7,Preferred
13769,8742,25,Required
13770,8818,20,Preferred
13771,8820,20,Preferred
13772,8791,4,Required
13773,8791,28,Nice-to-have
13774,8764,4,Required
13775,8764,28,Nice-to-have
13776,8786,6,Required
13777,8786,7,Preferred
13778,7630,21,Preferred
13779,8837,22,Required
13780,8837,25,Required
13781,8765,23,Nice-to-have
13782,8733,4,Required
13783,8733,28,Preferred
13784,8735,19,Nice-to-have
13785,8735,34,Nice-to-have
13786,8767,22,Nice-to-have
13787,8767,25,Required
13788,8842,24,Preferred
13789,8842,34,Preferred
13790,8840,26,Nice-to-have
13791,8741,20,Required
13792,8834,25,Required
13793,8831,25,Nice-to-have
13794,8793,21,Nice-to-have
13795,8802,23,Nice-to-have
13796,8845,20,Preferred
13797,8747,6,Required
13798,8747,7,Preferred
13799,8731,8,Preferred
13800,8731,25,Required
13801,8789,22,Required
13802,8789,25,Nice-to-have
13803,8769,26,Nice-to-have
13804,8822,22,Required
13805,8822,25,Preferred
13806,8768,22,Nice-to-have
13807,8768,25,Required
13808,8803,22,Required
13809,8803,25,Required
13810,8730,22,Nice-to-have
13811,8730,25,Required
13812,8792,22,Required
13813,8792,25,Required
13814,8766,20,Preferred
13815,8821,25,Preferred
13816,8744,22,Required
13817,8744,25,Required
13818,8790,19,Required
13819,8790,34,Nice-to-have
13820,8750,4,Preferred
13821,8750,28,Preferred
13822,8816,19,Preferred
13823,8816,34,Preferred
13824,8743,22,Preferred
13825,8743,25,Preferred
13826,8770,22,Required
13827,8770,25,Preferred
13828,8751,24,Nice-to-have
13829,8751,34,Required
13830,8799,22,Required
13831,8799,25,Required
13832,8748,19,Required
13833,8748,34,Preferred
13834,8836,34,Preferred
13835,8836,24,Nice-to-have
13836,8830,25,Preferred
13837,8849,22,Preferred
13838,8849,25,Nice-to-have
13839,8806,4,Nice-to-have
13840,8806,28,Nice-to-have
13841,8835,22,Required
13842,8835,25,Nice-to-have
13843,8798,20,Required
13844,8749,20,Nice-to-have
13845,8734,32,Preferred
13846,8788,22,Nice-to-have
13847,8788,25,Required
13848,8829,22,Preferred
13849,8829,25,Nice-to-have
13850,8753,4,Required
13851,8753,28,Required
13852,8728,4,Preferred
13853,8728,28,Nice-to-have
13854,8771,22,Required
13855,8771,25,Required
13856,8787,32,Preferred
13857,8850,32,Nice-to-have
13858,8763,20,Preferred
13859,7603,9,Nice-to-have
13860,7603,8,Required
13861,7631,14,Required
13862,7631,1,Required
13863,7631,23,Nice-to-have
13864,7663,32,Preferred
13865,7633,32,Nice-to-have
13866,7605,14,Preferred
13867,7605,1,Required
13868,7605,23,Nice-to-have
13869,7711,4,Preferred
13870,7711,25,Preferred
13871,8810,28,Required
13872,8810,34,Required
13873,7771,25,Nice-to-have
13874,7748,31,Nice-to-have
13875,7772,20,Nice-to-have
13876,7772,18,Preferred
13877,7772,24,Preferred
13878,7788,14,Required
13879,7788,1,Nice-to-have
13880,7788,23,Preferred
13881,7632,26,Nice-to-have
13882,7632,32,Preferred
13883,7671,31,Nice-to-have
13884,7671,19,Preferred
13885,7787,34,Required
13886,7787,24,Required
13887,7578,25,Nice-to-have
13888,7604,13,Preferred
13889,7715,28,Required
13890,8859,34,Nice-to-have
13891,7616,26,Required
13892,7610,31,Preferred
13893,7610,19,Nice-to-have
13894,8853,32,Preferred
13895,8871,13,Required
13896,8871,34,Nice-to-have
13897,8871,24,Nice-to-have
13898,7747,25,Required
13899,7750,12,Preferred
13900,7637,9,Preferred
13901,7637,25,Preferred
13902,7637,34,Required
13903,8892,35,Nice-to-have
13904,8892,4,Preferred
13905,7773,14,Preferred
13906,7773,1,Nice-to-have
13907,7773,23,Required
13908,7749,22,Nice-to-have
13909,7749,25,Preferred
13910,7737,25,Nice-to-have
13911,7737,20,Preferred
13912,7737,8,Preferred
13913,7672,32,Required
13914,7638,22,Preferred
13915,7638,35,Nice-to-have
13916,7638,9,Required
13917,8852,24,Nice-to-have
13918,8852,17,Required
13919,8852,2,Required
13920,7609,10,Required
13921,7588,32,Nice-to-have
13922,7530,8,Preferred
13923,7530,25,Required
13924,7710,8,Nice-to-have
13925,7710,25,Required
13926,7577,35,Nice-to-have
13927,7577,33,Nice-to-have
13928,8857,34,Nice-to-have
13929,8857,35,Nice-to-have
13930,8857,17,Required
13931,7789,25,Nice-to-have
13932,7789,31,Preferred
13933,7611,32,Required
13934,7723,14,Preferred
13935,7723,1,Required
13936,7723,23,Required
13937,7552,6,Preferred
13938,7552,7,Nice-to-have
13939,7736,35,Nice-to-have
13940,7736,33,Nice-to-have
13941,7689,33,Preferred
13942,7511,6,Nice-to-have
13943,7511,7,Preferred
13944,7587,32,Required
13945,7629,6,Preferred
13946,7629,7,Preferred
13947,8872,2,Preferred
13948,8872,28,Nice-to-have
13949,8872,20,Preferred
13950,8795,19,Required
13951,8795,34,Preferred
13952,8851,34,Required
13953,8851,24,Required
13954,7790,26,Preferred
13955,7790,8,Required
13956,7662,13,Nice-to-have
13957,7639,25,Required
13958,7639,8,Nice-to-have
13959,7639,4,Nice-to-have
13960,8858,28,Required
13961,8827,28,Required
13962,8827,33,Preferred
13963,8827,34,Required
13964,8861,25,Nice-to-have
13965,8856,21,Required
13966,7583,35,Preferred
13967,7583,33,Preferred
13968,7669,22,Preferred
13969,7669,25,Nice-to-have
13970,7713,31,Preferred
13971,7713,19,Nice-to-have
13972,7559,10,Preferred
13973,7559,11,Nice-to-have
13974,8855,25,Required
13975,7607,35,Preferred
13976,7607,33,Nice-to-have
13977,7670,35,Required
13978,7670,33,Nice-to-have
13979,7580,20,Required
13980,7769,22,Required
13981,7769,25,Required
13982,7612,25,Preferred
13983,7581,22,Required
13984,7581,25,Required
13985,7752,25,Required
13986,7554,25,Required
13987,7640,26,Nice-to-have
13988,7745,35,Preferred
13989,7745,33,Required
13990,7717,22,Nice-to-have
13991,7717,25,Required
13992,7555,22,Preferred
13993,7555,25,Nice-to-have
13994,7608,35,Nice-to-have
13995,7608,33,Preferred
13996,7634,23,Required
13997,7743,34,Nice-to-have
13998,7743,24,Preferred
13999,7556,22,Nice-to-have
14000,7556,25,Nice-to-have
14001,7712,23,Nice-to-have
14002,7641,31,Required
14003,7742,25,Nice-to-have
14004,7558,35,Nice-to-have
14005,7558,33,Nice-to-have
14006,7767,20,Nice-to-have
14007,7585,22,Required
14008,7585,25,Required
14009,7553,35,Nice-to-have
14010,7553,33,Required
14011,7557,22,Preferred
14012,7557,25,Preferred
14013,7560,23,Nice-to-have
14014,7721,35,Preferred
14015,7721,33,Nice-to-have
14016,7667,35,Required
14017,7667,33,Nice-to-have
14018,7642,22,Preferred
14019,7582,35,Preferred
14020,7582,33,Required
14021,7746,9,Required
14022,7746,25,Preferred
14023,7746,34,Preferred
14024,7740,22,Nice-to-have
14025,7740,25,Nice-to-have
14026,7741,22,Required
14027,7741,25,Required
14028,7664,35,Nice-to-have
14029,7664,33,Required
14030,7579,22,Preferred
14031,7579,25,Preferred
14032,7744,20,Required
14033,7635,23,Nice-to-have
14034,7738,22,Required
14035,7738,25,Nice-to-have
14036,7665,23,Required
14037,7719,32,Nice-to-have
14038,7666,23,Preferred
14039,7718,8,Preferred
14040,7718,25,Preferred
14041,7606,20,Nice-to-have
14042,7720,22,Nice-to-have
14043,7720,25,Required
14044,7668,14,Preferred
14045,7668,12,Preferred
14046,7668,25,Nice-to-have
14047,7714,34,Preferred
14048,7714,24,Nice-to-have
14049,7770,35,Required
14050,7770,33,Required
14051,7636,35,Nice-to-have
